image,x,y,z,qx,qy,qz,qw
images/frame_000176.png,4.534951848321979,0.0731918364142281,0.0,0.0,0.0,-0.8345163275015114,0.550983211299029
images/frame_000177.png,4.523327390962038,0.046209358467488304,0.0,0.0,0.0,-0.8360940049477943,0.5485861964088758
images/frame_000178.png,4.509882470806122,0.01548213631164197,0.0,0.0,0.0,-0.8377384573216131,0.546071677643516
images/frame_000179.png,4.4979392557502145,-0.011360749859576469,0.0,0.0,0.0,-0.8395712810252387,0.5432495412585635
images/frame_000180.png,4.485802443523159,-0.03811665053841162,0.0,0.0,0.0,-0.841606102991869,0.5400918138676419
images/frame_000181.png,4.473476875799946,-0.06478616323024156,0.0,0.0,0.0,-0.8430186747355952,0.5378842942929649
images/frame_000182.png,4.467050094413234,-0.10189396464764933,0.0,0.0,0.0,-0.8410733905485991,0.5409210216945574
images/frame_000183.png,4.453084257070584,-0.13238798657643214,0.0,0.0,0.0,-0.8421734311823914,0.5392067431055345
images/frame_000184.png,4.43895168534736,-0.16280505636903264,0.0,0.0,0.0,-0.8439008424337205,0.5364991781351177
images/frame_000185.png,4.4246326944978165,-0.1931348397245456,0.0,0.0,0.0,-0.8452249489364935,0.5344106901020059
images/frame_000186.png,4.410212288284405,-0.2234165665096408,0.0,0.0,0.0,-0.8458414490440974,0.5334343849799913
images/frame_000187.png,4.395708875720545,-0.25365860541388674,0.0,0.0,0.0,-0.8469380369972042,0.5316916037397262
images/frame_000188.png,4.381033583498096,-0.2838175724920533,0.0,0.0,0.0,-0.8486888235996035,0.5288925039146628
images/frame_000189.png,4.3680499520153075,-0.3101730168466812,0.0,0.0,0.0,-0.8492244108363723,0.5280321013343947
images/frame_000190.png,4.342701697371026,-0.32070983158468325,0.0,0.0,0.0,-0.849828623355757,0.5270591152093462
images/frame_000191.png,4.329710534235637,-0.34706154398862354,0.0,0.0,0.0,-0.8486970827200744,0.5288792506635474
images/frame_000192.png,4.31495471356329,-0.3771812593389634,0.0,0.0,0.0,-0.8484199876415291,0.5293236482251169
images/frame_000193.png,4.302023483243539,-0.4035624530549575,0.0,0.0,0.0,-0.8489190277694278,0.5285229269303361
images/frame_000194.png,4.287139259046419,-0.4336188696317653,0.0,0.0,0.0,-0.8504468328832833,0.5260610082859145
images/frame_000195.png,4.272093431791675,-0.4635947504597362,0.0,0.0,0.0,-0.85138011653454,0.5245492323601599
images/frame_000196.png,4.2607530814006305,-0.4861212869190128,0.0,0.0,0.0,-0.8513160848730846,0.5246531460273188
